country,city,date,co,no2,o3,pm10,pm25,so2,year,month,day_of_week,quarter,season,covid_period,aqi_pm25,aqi_bucket
Indonesia,Bogor,2025-09-19,,,,,49.8,,2025,9,Friday,3,Wet (Jun-Sep),Post-COVID,136.2110552763819,Unhealthy for Sensitive
Indonesia,Bogor,2025-09-20,,,,,45.9,,2025,9,Saturday,3,Wet (Jun-Sep),Post-COVID,126.60804020100502,Unhealthy for Sensitive
Indonesia,Bogor,2025-09-21,,,,,44.7,,2025,9,Sunday,3,Wet (Jun-Sep),Post-COVID,123.6532663316583,Unhealthy for Sensitive
Indonesia,Bogor,2025-09-22,,,,,50.7,,2025,9,Monday,3,Wet (Jun-Sep),Post-COVID,138.42713567839198,Unhealthy for Sensitive
Indonesia,Bogor,2025-09-23,,,,,38.9,,2025,9,Tuesday,3,Wet (Jun-Sep),Post-COVID,109.37185929648241,Unhealthy for Sensitive
Indonesia,Bogor,2025-09-24,,,,,56.7,,2025,9,Wednesday,3,Wet (Jun-Sep),Post-COVID,151.61959957850368,Unhealthy
Indonesia,Bogor,2025-09-25,,,,,39.6,,2025,9,Thursday,3,Wet (Jun-Sep),Post-COVID,111.09547738693468,Unhealthy for Sensitive
Indonesia,Bogor,2025-09-26,,,,,48.2,,2025,9,Friday,3,Wet (Jun-Sep),Post-COVID,132.2713567839196,Unhealthy for Sensitive
Indonesia,Bogor,2025-09-27,,,,,37.6,,2025,9,Saturday,3,Wet (Jun-Sep),Post-COVID,106.17085427135679,Unhealthy for Sensitive
Indonesia,Bogor,2025-09-28,,,,,38.7,,2025,9,Sunday,3,Wet (Jun-Sep),Post-COVID,108.87939698492463,Unhealthy for Sensitive
Indonesia,Bogor,2025-09-29,,,,,31.3,,2025,9,Monday,3,Wet (Jun-Sep),Post-COVID,91.37768240343348,Moderate
Indonesia,Bogor,2025-09-30,,,,,33.8,,2025,9,Tuesday,3,Wet (Jun-Sep),Post-COVID,96.63519313304721,Moderate
Indonesia,Bogor,2025-10-01,,,,,29.4,,2025,10,Wednesday,4,Transition (Oct-Nov),Post-COVID,87.38197424892704,Moderate
Indonesia,Bogor,2025-10-02,,,,,34.7,,2025,10,Thursday,4,Transition (Oct-Nov),Post-COVID,98.52789699570816,Moderate
Indonesia,Bogor,2025-10-03,,,,,25.8,,2025,10,Friday,4,Transition (Oct-Nov),Post-COVID,79.81115879828327,Moderate
Indonesia,Bogor,2025-10-04,,,,,58.2,,2025,10,Saturday,4,Transition (Oct-Nov),Post-COVID,152.3940990516333,Unhealthy
Indonesia,Bogor,2025-10-05,,,,,65.5,,2025,10,Sunday,4,Transition (Oct-Nov),Post-COVID,156.16332982086408,Unhealthy
Indonesia,Bogor,2025-10-06,,,,,62.2,,2025,10,Monday,4,Transition (Oct-Nov),Post-COVID,154.45943097997892,Unhealthy
Indonesia,Bogor,2025-10-07,,,,,50.0,,2025,10,Tuesday,4,Transition (Oct-Nov),Post-COVID,136.7035175879397,Unhealthy for Sensitive
Indonesia,Bogor,2025-10-08,,,,,38.9,,2025,10,Wednesday,4,Transition (Oct-Nov),Post-COVID,109.37185929648241,Unhealthy for Sensitive
Indonesia,Bogor,2025-10-09,,,,,51.7,,2025,10,Thursday,4,Transition (Oct-Nov),Post-COVID,140.8894472361809,Unhealthy for Sensitive
Indonesia,Bogor,2025-10-10,,,,,46.0,,2025,10,Friday,4,Transition (Oct-Nov),Post-COVID,126.85427135678393,Unhealthy for Sensitive
Indonesia,Bogor,2025-10-11,,,,,47.0,,2025,10,Saturday,4,Transition (Oct-Nov),Post-COVID,129.31658291457288,Unhealthy for Sensitive
Indonesia,Bogor,2025-10-12,,,,,47.0,,2025,10,Sunday,4,Transition (Oct-Nov),Post-COVID,129.31658291457288,Unhealthy for Sensitive
Indonesia,Bogor,2025-10-13,,,,,38.2,,2025,10,Monday,4,Transition (Oct-Nov),Post-COVID,107.64824120603016,Unhealthy for Sensitive
Indonesia,Bogor,2025-10-14,,,,,52.7,,2025,10,Tuesday,4,Transition (Oct-Nov),Post-COVID,143.35175879396985,Unhealthy for Sensitive
Indonesia,Bogor,2025-10-15,,,,,43.7,,2025,10,Wednesday,4,Transition (Oct-Nov),Post-COVID,121.19095477386935,Unhealthy for Sensitive
Indonesia,Bogor,2025-10-16,,,,,45.7,,2025,10,Thursday,4,Transition (Oct-Nov),Post-COVID,126.11557788944725,Unhealthy for Sensitive
Indonesia,Bogor,2025-10-17,,,,,41.8,,2025,10,Friday,4,Transition (Oct-Nov),Post-COVID,116.51256281407035,Unhealthy for Sensitive
Indonesia,Bogor,2025-10-18,,,,,47.1,,2025,10,Saturday,4,Transition (Oct-Nov),Post-COVID,129.56281407035178,Unhealthy for Sensitive
Indonesia,Bogor,2025-10-19,,,,,56.8,,2025,10,Sunday,4,Transition (Oct-Nov),Post-COVID,151.67123287671234,Unhealthy
Indonesia,Bogor,2025-10-20,,,,,38.8,,2025,10,Monday,4,Transition (Oct-Nov),Post-COVID,109.12562814070351,Unhealthy for Sensitive
Indonesia,Bogor,2025-10-21,,,,,35.9,,2025,10,Tuesday,4,Transition (Oct-Nov),Post-COVID,101.98492462311557,Unhealthy for Sensitive
Indonesia,Bogor,2025-10-22,,,,,20.4,,2025,10,Wednesday,4,Transition (Oct-Nov),Post-COVID,68.45493562231759,Moderate
Indonesia,Bogor,2025-10-23,,,,,8.63,,2025,10,Thursday,4,Transition (Oct-Nov),Post-COVID,35.958333333333336,Good
Indonesia,Bogor,2025-10-24,,,,,12.5,,2025,10,Friday,4,Transition (Oct-Nov),Post-COVID,51.8412017167382,Moderate
Indonesia,Bogor,2025-10-25,,,,,13.6,,2025,10,Saturday,4,Transition (Oct-Nov),Post-COVID,54.15450643776824,Moderate
Indonesia,Bogor,2025-10-26,,,,,16.5,,2025,10,Sunday,4,Transition (Oct-Nov),Post-COVID,60.25321888412017,Moderate
Indonesia,Bogor,2025-10-27,,,,,19.2,,2025,10,Monday,4,Transition (Oct-Nov),Post-COVID,65.93133047210301,Moderate
Indonesia,Bogor,2025-10-28,,,,,20.8,,2025,10,Tuesday,4,Transition (Oct-Nov),Post-COVID,69.2961373390558,Moderate
Indonesia,Bogor,2025-10-29,,,,,9.53,,2025,10,Wednesday,4,Transition (Oct-Nov),Post-COVID,39.708333333333336,Good
Indonesia,Bogor,2025-10-30,,,,,13.3,,2025,10,Thursday,4,Transition (Oct-Nov),Post-COVID,53.52360515021459,Moderate
Indonesia,Bogor,2025-10-31,,,,,16.7,,2025,10,Friday,4,Transition (Oct-Nov),Post-COVID,60.67381974248927,Moderate
Indonesia,Bogor,2025-11-01,,,,,19.2,,2025,11,Saturday,4,Transition (Oct-Nov),Post-COVID,65.93133047210301,Moderate
Indonesia,Bogor,2025-11-02,,,,,21.3,,2025,11,Sunday,4,Transition (Oct-Nov),Post-COVID,70.34763948497854,Moderate
Indonesia,Bogor,2025-11-03,,,,,11.9,,2025,11,Monday,4,Transition (Oct-Nov),Post-COVID,49.583333333333336,Good
Indonesia,Bogor,2025-11-04,,,,,21.9,,2025,11,Tuesday,4,Transition (Oct-Nov),Post-COVID,71.60944206008584,Moderate
Indonesia,Bogor,2025-11-05,,,,,8.6,,2025,11,Wednesday,4,Transition (Oct-Nov),Post-COVID,35.833333333333336,Good
Indonesia,Bogor,2025-11-06,,,,,13.4,,2025,11,Thursday,4,Transition (Oct-Nov),Post-COVID,53.73390557939914,Moderate
Indonesia,Bogor,2025-11-07,,,,,9.6,,2025,11,Friday,4,Transition (Oct-Nov),Post-COVID,40.0,Good
Indonesia,Bogor,2025-11-08,,,,,8.01,,2025,11,Saturday,4,Transition (Oct-Nov),Post-COVID,33.375,Good
Indonesia,Bogor,2025-11-09,,,,,11.5,,2025,11,Sunday,4,Transition (Oct-Nov),Post-COVID,47.91666666666667,Good
Indonesia,Bogor,2025-11-10,,,,,10.5,,2025,11,Monday,4,Transition (Oct-Nov),Post-COVID,43.75,Good
Indonesia,Bogor,2025-11-11,,,,,13.5,,2025,11,Tuesday,4,Transition (Oct-Nov),Post-COVID,53.94420600858369,Moderate
Indonesia,Bogor,2025-11-12,,,,,7.74,,2025,11,Wednesday,4,Transition (Oct-Nov),Post-COVID,32.25,Good
Indonesia,Bogor,2025-11-13,,,,,6.97,,2025,11,Thursday,4,Transition (Oct-Nov),Post-COVID,29.041666666666668,Good
Indonesia,Bogor,2025-11-14,,,,,29.7,,2025,11,Friday,4,Transition (Oct-Nov),Post-COVID,88.01287553648069,Moderate
Indonesia,Bogor,2025-11-15,,,,,10.7,,2025,11,Saturday,4,Transition (Oct-Nov),Post-COVID,44.583333333333336,Good
Indonesia,Bogor,2025-11-16,,,,,11.0,,2025,11,Sunday,4,Transition (Oct-Nov),Post-COVID,45.833333333333336,Good
Indonesia,Bogor,2025-11-17,,,,,16.4,,2025,11,Monday,4,Transition (Oct-Nov),Post-COVID,60.042918454935624,Moderate
Indonesia,Bogor,2025-11-18,,,,,20.3,,2025,11,Tuesday,4,Transition (Oct-Nov),Post-COVID,68.24463519313305,Moderate
Indonesia,Bogor,2025-11-19,,,,,7.75,,2025,11,Wednesday,4,Transition (Oct-Nov),Post-COVID,32.29166666666667,Good
Indonesia,Bogor,2025-11-20,,,,,4.68,,2025,11,Thursday,4,Transition (Oct-Nov),Post-COVID,19.5,Good
Indonesia,Bogor,2025-11-21,,,,,16.0,,2025,11,Friday,4,Transition (Oct-Nov),Post-COVID,59.201716738197426,Moderate
Indonesia,Bogor,2025-11-22,,,,,15.5,,2025,11,Saturday,4,Transition (Oct-Nov),Post-COVID,58.15021459227468,Moderate
Indonesia,Bogor,2025-11-23,,,,,3.76,,2025,11,Sunday,4,Transition (Oct-Nov),Post-COVID,15.666666666666666,Good
Indonesia,Bogor,2025-11-24,,,,,13.0,,2025,11,Monday,4,Transition (Oct-Nov),Post-COVID,52.892703862660944,Moderate
Indonesia,Bogor,2025-11-25,,,,,17.5,,2025,11,Tuesday,4,Transition (Oct-Nov),Post-COVID,62.35622317596567,Moderate
Indonesia,Bogor,2025-11-26,,,,,3.69,,2025,11,Wednesday,4,Transition (Oct-Nov),Post-COVID,15.375,Good
Indonesia,Bogor,2025-11-27,,,,,2.75,,2025,11,Thursday,4,Transition (Oct-Nov),Post-COVID,11.458333333333334,Good
Indonesia,Bogor,2025-11-28,,,,,13.6,,2025,11,Friday,4,Transition (Oct-Nov),Post-COVID,54.15450643776824,Moderate
Indonesia,Bogor,2025-11-29,,,,,26.1,,2025,11,Saturday,4,Transition (Oct-Nov),Post-COVID,80.44206008583691,Moderate
Indonesia,Bogor,2025-11-30,,,,,10.6,,2025,11,Sunday,4,Transition (Oct-Nov),Post-COVID,44.16666666666667,Good
Indonesia,Bogor,2025-12-01,,,,,28.6,,2025,12,Monday,4,Dry (Dec-Mar),Post-COVID,85.69957081545064,Moderate
Indonesia,Bogor,2025-12-02,,,,,42.1,,2025,12,Tuesday,4,Dry (Dec-Mar),Post-COVID,117.25125628140704,Unhealthy for Sensitive
Indonesia,Bogor,2025-12-03,,,,,30.4,,2025,12,Wednesday,4,Dry (Dec-Mar),Post-COVID,89.48497854077253,Moderate
Indonesia,Bogor,2025-12-04,,,,,19.3,,2025,12,Thursday,4,Dry (Dec-Mar),Post-COVID,66.14163090128756,Moderate
Indonesia,Bogor,2025-12-05,,,,,24.9,,2025,12,Friday,4,Dry (Dec-Mar),Post-COVID,77.91845493562232,Moderate
Indonesia,Bogor,2025-12-06,,,,,29.1,,2025,12,Saturday,4,Dry (Dec-Mar),Post-COVID,86.7510729613734,Moderate
Indonesia,Bogor,2025-12-07,,,,,17.5,,2025,12,Sunday,4,Dry (Dec-Mar),Post-COVID,62.35622317596567,Moderate
Indonesia,Bogor,2025-12-08,,,,,27.5,,2025,12,Monday,4,Dry (Dec-Mar),Post-COVID,83.3862660944206,Moderate
Indonesia,Bogor,2025-12-09,,,,,37.4,,2025,12,Tuesday,4,Dry (Dec-Mar),Post-COVID,105.67839195979899,Unhealthy for Sensitive
Indonesia,Bogor,2025-12-10,,,,,33.6,,2025,12,Wednesday,4,Dry (Dec-Mar),Post-COVID,96.21459227467813,Moderate
Indonesia,Bogor,2025-12-11,,,,,25.8,,2025,12,Thursday,4,Dry (Dec-Mar),Post-COVID,79.81115879828327,Moderate
Indonesia,Bogor,2025-12-12,,,,,22.8,,2025,12,Friday,4,Dry (Dec-Mar),Post-COVID,73.50214592274679,Moderate
Indonesia,Bogor,2025-12-13,,,,,9.5,,2025,12,Saturday,4,Dry (Dec-Mar),Post-COVID,39.583333333333336,Good
Indonesia,Bogor,2025-12-14,,,,,2.26,,2025,12,Sunday,4,Dry (Dec-Mar),Post-COVID,9.416666666666666,Good
Indonesia,Bogor,2025-12-15,,,,,1.81,,2025,12,Monday,4,Dry (Dec-Mar),Post-COVID,7.541666666666668,Good
Indonesia,Bogor,2025-12-16,,,,,4.16,,2025,12,Tuesday,4,Dry (Dec-Mar),Post-COVID,17.333333333333336,Good
Indonesia,Bogor,2025-12-17,,,,,11.2,,2025,12,Wednesday,4,Dry (Dec-Mar),Post-COVID,46.666666666666664,Good
Indonesia,Bogor,2025-12-18,,,,,12.9,,2025,12,Thursday,4,Dry (Dec-Mar),Post-COVID,52.682403433476395,Moderate
Indonesia,Bogor,2025-12-19,,,,,11.7,,2025,12,Friday,4,Dry (Dec-Mar),Post-COVID,48.75,Good
Indonesia,Bogor,2025-12-20,,,,,19.4,,2025,12,Saturday,4,Dry (Dec-Mar),Post-COVID,66.3519313304721,Moderate
Indonesia,Bogor,2025-12-21,,,,,35.4,,2025,12,Sunday,4,Dry (Dec-Mar),Post-COVID,100.0,Moderate
Indonesia,Bogor,2025-12-22,,,,,50.5,,2025,12,Monday,4,Dry (Dec-Mar),Post-COVID,137.93467336683418,Unhealthy for Sensitive
Indonesia,Bogor,2025-12-23,,,,,32.0,,2025,12,Tuesday,4,Dry (Dec-Mar),Post-COVID,92.84978540772534,Moderate
Indonesia,Bogor,2025-12-24,,,,,24.0,,2025,12,Wednesday,4,Dry (Dec-Mar),Post-COVID,76.02575107296138,Moderate
Indonesia,Bogor,2025-12-25,,,,,23.6,,2025,12,Thursday,4,Dry (Dec-Mar),Post-COVID,75.18454935622319,Moderate
Indonesia,Bogor,2025-12-26,,,,,4.0,,2025,12,Friday,4,Dry (Dec-Mar),Post-COVID,16.666666666666668,Good
Indonesia,Bogor,2025-12-27,,,,,16.5,,2025,12,Saturday,4,Dry (Dec-Mar),Post-COVID,60.25321888412017,Moderate
Indonesia,Bogor,2025-12-28,,,,,13.0,,2025,12,Sunday,4,Dry (Dec-Mar),Post-COVID,52.892703862660944,Moderate
Indonesia,Bogor,2025-12-29,,,,,21.3,,2025,12,Monday,4,Dry (Dec-Mar),Post-COVID,70.34763948497854,Moderate
Indonesia,Bogor,2025-12-30,,,,,40.8,,2025,12,Tuesday,4,Dry (Dec-Mar),Post-COVID,114.0502512562814,Unhealthy for Sensitive
Indonesia,Bogor,2025-12-31,,,,,17.9,,2025,12,Wednesday,4,Dry (Dec-Mar),Post-COVID,63.197424892703864,Moderate
Indonesia,Bogor,2026-01-01,,,,,12.2,,2026,1,Thursday,1,Dry (Dec-Mar),Post-COVID,51.21030042918455,Moderate
Indonesia,Bogor,2026-01-02,,,,,8.97,,2026,1,Friday,1,Dry (Dec-Mar),Post-COVID,37.37500000000001,Good
Indonesia,Bogor,2026-01-03,,,,,32.1,,2026,1,Saturday,1,Dry (Dec-Mar),Post-COVID,93.06008583690988,Moderate
Indonesia,Bogor,2026-01-04,,,,,48.5,,2026,1,Sunday,1,Dry (Dec-Mar),Post-COVID,133.01005025125627,Unhealthy for Sensitive
Indonesia,Bogor,2026-01-05,,,,,40.6,,2026,1,Monday,1,Dry (Dec-Mar),Post-COVID,113.55778894472363,Unhealthy for Sensitive
Indonesia,Bogor,2026-01-06,,,,,47.0,,2026,1,Tuesday,1,Dry (Dec-Mar),Post-COVID,129.31658291457288,Unhealthy for Sensitive
Indonesia,Bogor,2026-01-07,,,,,15.0,,2026,1,Wednesday,1,Dry (Dec-Mar),Post-COVID,57.09871244635193,Moderate
Indonesia,Bogor,2026-01-08,,,,,8.79,,2026,1,Thursday,1,Dry (Dec-Mar),Post-COVID,36.625,Good
Indonesia,Bogor,2026-01-09,,,,,11.4,,2026,1,Friday,1,Dry (Dec-Mar),Post-COVID,47.50000000000001,Good
Indonesia,Bogor,2026-01-10,,,,,7.89,,2026,1,Saturday,1,Dry (Dec-Mar),Post-COVID,32.875,Good
Indonesia,Bogor,2026-01-11,,,,,22.7,,2026,1,Sunday,1,Dry (Dec-Mar),Post-COVID,73.29184549356223,Moderate
Indonesia,Bogor,2026-01-12,,,,,9.9,,2026,1,Monday,1,Dry (Dec-Mar),Post-COVID,41.25000000000001,Good
Indonesia,Bogor,2026-01-13,,,,,11.2,,2026,1,Tuesday,1,Dry (Dec-Mar),Post-COVID,46.666666666666664,Good
Indonesia,Bogor,2026-01-14,,,,,10.9,,2026,1,Wednesday,1,Dry (Dec-Mar),Post-COVID,45.41666666666667,Good
Indonesia,Bogor,2026-01-15,,,,,21.6,,2026,1,Thursday,1,Dry (Dec-Mar),Post-COVID,70.9785407725322,Moderate
Indonesia,Bogor,2026-01-16,,,,,29.9,,2026,1,Friday,1,Dry (Dec-Mar),Post-COVID,88.43347639484978,Moderate
Indonesia,Bogor,2026-01-17,,,,,21.5,,2026,1,Saturday,1,Dry (Dec-Mar),Post-COVID,70.76824034334764,Moderate
Indonesia,Bogor,2026-01-18,,,,,38.5,,2026,1,Sunday,1,Dry (Dec-Mar),Post-COVID,108.38693467336684,Unhealthy for Sensitive
Indonesia,Bogor,2026-01-19,,,,,19.2,,2026,1,Monday,1,Dry (Dec-Mar),Post-COVID,65.93133047210301,Moderate
Indonesia,Bogor,2026-01-20,,,,,9.86,,2026,1,Tuesday,1,Dry (Dec-Mar),Post-COVID,41.083333333333336,Good
Indonesia,Bogor,2026-01-21,,,,,14.3,,2026,1,Wednesday,1,Dry (Dec-Mar),Post-COVID,55.62660944206009,Moderate
Indonesia,Bogor,2026-01-22,,,,,28.0,,2026,1,Thursday,1,Dry (Dec-Mar),Post-COVID,84.43776824034336,Moderate
Indonesia,Bogor,2026-01-23,,,,,38.4,,2026,1,Friday,1,Dry (Dec-Mar),Post-COVID,108.14070351758794,Unhealthy for Sensitive
Indonesia,Bogor,2026-01-24,,,,,45.9,,2026,1,Saturday,1,Dry (Dec-Mar),Post-COVID,126.60804020100502,Unhealthy for Sensitive
Indonesia,Bogor,2026-01-25,,,,,53.8,,2026,1,Sunday,1,Dry (Dec-Mar),Post-COVID,146.0603015075377,Unhealthy for Sensitive
Indonesia,Bogor,2026-01-26,,,,,43.0,,2026,1,Monday,1,Dry (Dec-Mar),Post-COVID,119.46733668341709,Unhealthy for Sensitive
Indonesia,Bogor,2026-01-27,,,,,35.3,,2026,1,Tuesday,1,Dry (Dec-Mar),Post-COVID,99.78969957081546,Moderate
Indonesia,Bogor,2026-01-28,,,,,25.4,,2026,1,Wednesday,1,Dry (Dec-Mar),Post-COVID,78.96995708154506,Moderate
Indonesia,Bogor,2026-01-29,,,,,36.4,,2026,1,Thursday,1,Dry (Dec-Mar),Post-COVID,103.21608040201005,Unhealthy for Sensitive
Indonesia,Bogor,2026-01-30,,,,,52.3,,2026,1,Friday,1,Dry (Dec-Mar),Post-COVID,142.36683417085428,Unhealthy for Sensitive
Indonesia,Bogor,2026-01-31,,,,,37.8,,2026,1,Saturday,1,Dry (Dec-Mar),Post-COVID,106.66331658291456,Unhealthy for Sensitive
Indonesia,Bogor,2026-02-01,,,,,31.0,,2026,2,Sunday,1,Dry (Dec-Mar),Post-COVID,90.74678111587983,Moderate
Indonesia,Bogor,2026-02-02,,,,,45.9,,2026,2,Monday,1,Dry (Dec-Mar),Post-COVID,126.60804020100502,Unhealthy for Sensitive
Indonesia,Bogor,2026-02-03,,,,,18.6,,2026,2,Tuesday,1,Dry (Dec-Mar),Post-COVID,64.66952789699572,Moderate
Indonesia,Bogor,2026-02-04,,,,,17.5,,2026,2,Wednesday,1,Dry (Dec-Mar),Post-COVID,62.35622317596567,Moderate
Indonesia,Bogor,2026-02-05,,,,,11.3,,2026,2,Thursday,1,Dry (Dec-Mar),Post-COVID,47.08333333333334,Good
Indonesia,Bogor,2026-02-06,,,,,18.4,,2026,2,Friday,1,Dry (Dec-Mar),Post-COVID,64.2489270386266,Moderate
Indonesia,Bogor,2026-02-07,,,,,20.5,,2026,2,Saturday,1,Dry (Dec-Mar),Post-COVID,68.66523605150215,Moderate
Indonesia,Bogor,2026-02-08,,,,,55.0,,2026,2,Sunday,1,Dry (Dec-Mar),Post-COVID,149.01507537688443,Unhealthy for Sensitive
Indonesia,Bogor,2026-02-09,,,,,52.1,,2026,2,Monday,1,Dry (Dec-Mar),Post-COVID,141.8743718592965,Unhealthy for Sensitive
Indonesia,Bogor,2026-02-10,,,,,35.1,,2026,2,Tuesday,1,Dry (Dec-Mar),Post-COVID,99.36909871244636,Moderate
Indonesia,Bogor,2026-02-11,,,,,20.1,,2026,2,Wednesday,1,Dry (Dec-Mar),Post-COVID,67.82403433476395,Moderate
Indonesia,Bogor,2026-02-12,,,,,32.1,,2026,2,Thursday,1,Dry (Dec-Mar),Post-COVID,93.06008583690988,Moderate
Indonesia,Bogor,2026-02-13,,,,,43.7,,2026,2,Friday,1,Dry (Dec-Mar),Post-COVID,121.19095477386935,Unhealthy for Sensitive
Indonesia,Bogor,2026-02-14,,,,,37.5,,2026,2,Saturday,1,Dry (Dec-Mar),Post-COVID,105.92462311557789,Unhealthy for Sensitive
Indonesia,Bogor,2026-02-15,,,,,39.0,,2026,2,Sunday,1,Dry (Dec-Mar),Post-COVID,109.61809045226131,Unhealthy for Sensitive
Indonesia,Bogor,2026-02-16,,,,,18.4,,2026,2,Monday,1,Dry (Dec-Mar),Post-COVID,64.2489270386266,Moderate
Indonesia,Bogor,2026-02-17,,,,,39.3,,2026,2,Tuesday,1,Dry (Dec-Mar),Post-COVID,110.35678391959799,Unhealthy for Sensitive
Indonesia,Bogor,2026-02-18,,,,,45.7,,2026,2,Wednesday,1,Dry (Dec-Mar),Post-COVID,126.11557788944725,Unhealthy for Sensitive
Indonesia,Bogor,2026-02-19,,,,,30.2,,2026,2,Thursday,1,Dry (Dec-Mar),Post-COVID,89.06437768240343,Moderate
Indonesia,Bogor,2026-02-20,,,,,44.0,,2026,2,Friday,1,Dry (Dec-Mar),Post-COVID,121.92964824120602,Unhealthy for Sensitive
Indonesia,Bogor,2026-02-21,,,,,49.0,,2026,2,Saturday,1,Dry (Dec-Mar),Post-COVID,134.24120603015075,Unhealthy for Sensitive
Indonesia,Bogor,2026-02-22,,,,,24.7,,2026,2,Sunday,1,Dry (Dec-Mar),Post-COVID,77.49785407725322,Moderate
Indonesia,Bogor,2026-02-23,,,,,16.8,,2026,2,Monday,1,Dry (Dec-Mar),Post-COVID,60.88412017167382,Moderate
Indonesia,Bogor,2026-02-24,,,,,11.0,,2026,2,Tuesday,1,Dry (Dec-Mar),Post-COVID,45.833333333333336,Good
Indonesia,Bogor,2026-02-25,,,,,13.5,,2026,2,Wednesday,1,Dry (Dec-Mar),Post-COVID,53.94420600858369,Moderate
Indonesia,Bogor,2026-02-26,,,,,7.68,,2026,2,Thursday,1,Dry (Dec-Mar),Post-COVID,32.0,Good
Indonesia,Bogor,2026-02-27,,,,,13.9,,2026,2,Friday,1,Dry (Dec-Mar),Post-COVID,54.78540772532189,Moderate
Indonesia,Bogor,2026-02-28,,,,,35.7,,2026,2,Saturday,1,Dry (Dec-Mar),Post-COVID,101.4924623115578,Unhealthy for Sensitive
Indonesia,Bogor,2026-03-01,,,,,33.5,,2026,3,Sunday,1,Dry (Dec-Mar),Post-COVID,96.00429184549357,Moderate
Indonesia,Depok,2023-07-31,,,,,40.7,,2023,7,Monday,3,Wet (Jun-Sep),Post-COVID,113.80402010050253,Unhealthy for Sensitive
Indonesia,Depok,2023-08-02,,,,,77.1,,2023,8,Wednesday,3,Wet (Jun-Sep),Post-COVID,162.15279241306638,Unhealthy
Indonesia,Depok,2023-08-03,,,,,104.0,,2023,8,Thursday,3,Wet (Jun-Sep),Post-COVID,176.04214963119074,Unhealthy
Indonesia,Depok,2023-08-04,,,,,63.4,,2023,8,Friday,3,Wet (Jun-Sep),Post-COVID,155.0790305584826,Unhealthy
Indonesia,Depok,2023-08-05,,,,,75.9,,2023,8,Saturday,3,Wet (Jun-Sep),Post-COVID,161.5331928345627,Unhealthy
Indonesia,Depok,2023-08-06,,,,,100.0,,2023,8,Sunday,3,Wet (Jun-Sep),Post-COVID,173.9768177028451,Unhealthy
Indonesia,Depok,2023-08-07,,,,,56.8,,2023,8,Monday,3,Wet (Jun-Sep),Post-COVID,151.67123287671234,Unhealthy
Indonesia,Depok,2023-08-09,,,,,78.9,,2023,8,Wednesday,3,Wet (Jun-Sep),Post-COVID,163.08219178082192,Unhealthy
Indonesia,Depok,2023-08-10,,,,,92.5,,2023,8,Thursday,3,Wet (Jun-Sep),Post-COVID,170.10432033719707,Unhealthy
Indonesia,Depok,2023-08-11,,,,,89.1,,2023,8,Friday,3,Wet (Jun-Sep),Post-COVID,168.34878819810325,Unhealthy
Indonesia,Depok,2023-08-12,,,,,77.7,,2023,8,Saturday,3,Wet (Jun-Sep),Post-COVID,162.46259220231823,Unhealthy
Indonesia,Depok,2023-08-13,,,,,87.2,,2023,8,Sunday,3,Wet (Jun-Sep),Post-COVID,167.36775553213909,Unhealthy
Indonesia,Depok,2023-08-14,,,,,93.7,,2023,8,Monday,3,Wet (Jun-Sep),Post-COVID,170.72391991570075,Unhealthy
Indonesia,Depok,2023-08-15,,,,,83.5,,2023,8,Tuesday,3,Wet (Jun-Sep),Post-COVID,165.45732349841938,Unhealthy
Indonesia,Depok,2023-08-18,,,,,68.1,,2023,8,Friday,3,Wet (Jun-Sep),Post-COVID,157.50579557428873,Unhealthy
Indonesia,Depok,2023-08-19,,,,,82.4,,2023,8,Saturday,3,Wet (Jun-Sep),Post-COVID,164.88935721812436,Unhealthy
Indonesia,Depok,2023-08-20,,,,,77.4,,2023,8,Sunday,3,Wet (Jun-Sep),Post-COVID,162.30769230769232,Unhealthy
Indonesia,Depok,2023-08-21,,,,,94.9,,2023,8,Monday,3,Wet (Jun-Sep),Post-COVID,171.34351949420443,Unhealthy
Indonesia,Depok,2023-08-22,,,,,66.0,,2023,8,Tuesday,3,Wet (Jun-Sep),Post-COVID,156.42149631190728,Unhealthy
Indonesia,Depok,2023-08-23,,,,,88.5,,2023,8,Wednesday,3,Wet (Jun-Sep),Post-COVID,168.03898840885142,Unhealthy
Indonesia,Depok,2023-08-24,,,,,85.9,,2023,8,Thursday,3,Wet (Jun-Sep),Post-COVID,166.69652265542678,Unhealthy
Indonesia,Depok,2023-08-25,,,,,79.2,,2023,8,Friday,3,Wet (Jun-Sep),Post-COVID,163.23709167544783,Unhealthy
Indonesia,Depok,2023-08-26,,,,,90.1,,2023,8,Saturday,3,Wet (Jun-Sep),Post-COVID,168.86512118018967,Unhealthy
Indonesia,Depok,2023-08-27,,,,,83.1,,2023,8,Sunday,3,Wet (Jun-Sep),Post-COVID,165.25079030558481,Unhealthy
Indonesia,Depok,2023-08-28,,,,,85.4,,2023,8,Monday,3,Wet (Jun-Sep),Post-COVID,166.43835616438358,Unhealthy
Indonesia,Depok,2023-08-29,,,,,93.7,,2023,8,Tuesday,3,Wet (Jun-Sep),Post-COVID,170.72391991570075,Unhealthy
Indonesia,Depok,2023-08-30,,,,,100.0,,2023,8,Wednesday,3,Wet (Jun-Sep),Post-COVID,173.9768177028451,Unhealthy
